id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
1726,Iron Man,Action-Science Fiction-Adventure,en,After being held captive in an Afghan cave billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.,116.068,Marvel Studios,4/30/08,140000000,585174222,126,Released,Heroes aren't born. They're built.,7.6,24538,Robert Downey Jr.-Terrence Howard-Jeff Bridges-Gwyneth Paltrow-Leslie Bibb-Bill Smitrovich-Paul Bettany-Jon Favreau-Shaun Toub-Faran Tahir-Clark Gregg-Peter Billingsley-Sayed Badreya-Tim Guinee-Will Lyman-Tom Morello-Marco Khan-Daston Kalili-Ido Mor-Kevin Foster-Garret No�l-Eileen Weisinger-Ahmed Ahmed-Fahim Fazli-Gerard Sanders-Tim Rigby-Russell Richardson-Nazanin Boniadi-Thomas Craig Plumer-Robert Berkman-Stacy Stas-Lauren Scyphers-Frank Nyi-Marvin Jordan-Jim Cramer-Donna Evans-Reid Harper-Summer Kylie Remington-Ava Rose Williams-Vladimir Kubr-Callie Croughwell-Javan Tahir-Sahar Bibiyan-Patrick O'Connell-Adam Harrington-Meera Simhan-Ben Newmark-Ricki Lander-Jeannine Kaspar-Sarah Cahill-Stan Lee-Justin Rex-Zorianna Kit-Lana Kinnear-Nicole Lindeblad-Masha Lund-Gabrielle Tuite-Tim Griffin-Joshua Harto-Micah A. Hauptman-James Bethea-Mike Cochrane-Flavia Manes Rossi-Samuel L. Jackson-Kristin J. Hooper,middle east-arms dealer-malibu-superhero-based on comic-aftercreditsstinger-marvel cinematic universe (mcu)-counterterrorism,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,/cyecB7godJ6kNHGONFjUyVN9OX5.jpg,10138-68721-1771-10195-24428-1724-76338-100402-99861-271110-118340-102899-557-1930-272-49026-155-49538-22-283995-558
333339,Ready Player One,Science Fiction-Adventure-Action,en,When the creator of a popular video game system dies a virtual contest is created to compete for his fortune.,56.838,Amblin Entertainment-Village Roadshow Pictures-Warner Bros. Pictures-Dune Entertainment-De Line Pictures-Reliance Entertainment-Farah Films & Management,3/28/18,175000000,582890172,140,Released,A better reality awaits.,7.617,13790,Tye Sheridan-Olivia Cooke-Ben Mendelsohn-Lena Waithe-T.J. Miller-Simon Pegg-Mark Rylance-Philip Zhao-Win Morisaki-Hannah John-Kamen-Ralph Ineson-Susan Lynch-Clare Higgins-Perdita Weeks-Letitia Wright-Mckenna Grace-Lulu Wilson-Cara Pifko-Vic Chao-Cara Theobold-Isaac Andrews-Joel MacCormack-Kit Connor-Leo Heller-Antonio Mattera-Lynne Wilmot-Kae Alexander-Michael Wildman-Adolfo �lvarez-Alonso Alvarez-Jadah Marie-Arianna Jaffier-Armani Jackson-Britain Dalton-Jacob Bertrand-Gareth Mason-Ronk�__ Ad�kolu�__jo-Daniel Zolghadri-William Gross-Laurence Spellman-Daniel Eghan-Julia Nickson-Kiera Bell-Samantha Russell-James Dryden-Violet McGraw-Jayden Fowora-Knight-Turlough Convery-Rona Morison-Elliot Barnes-Worrell-Asan N'Jie-Amy Clare Beales-Racheal Ofori-Sandra Dickinson-Mark Stanley-Emily Beacock-Rosanna Beacock-Gemma Refoufi-Jane Leaney-Robert Gilbert-Stephen Mitchell-Joshua Archer-Avye Leventis-Dean Street-Joe Hurst-Eric Sigmundsson-Danielle Phillips-Khalil Madovi-Bruce Lester-Johnson-Tom Turner-Paul Barnhill-Maeve Bluebell Wells-Neet Mohan-Georgie Farmer-Kathryn Wilder-Sid Sagar-David Forman-Ian Davies-Dallas Dupree Young-Sydney Brower-Jaeden Bettencourt-Gavin Marshall-Juan Carlos Cantu,video game-based on novel or book-future-virtual reality-dystopia-nostalgia-love-film in film-evil corporation-quest-1980s-2040s-based on young adult novel-columbus ohio,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,/dbrLfmFNFEJWv8rLnjpgCKlXWSy.jpg,284054-383498-299536-338970-268896-427641-284053-447332-351286-348350-363088-260513-283995-141052-335983-315635-181808-401981-353486-336843-284052
585,"Monsters, Inc.",Animation-Comedy-Family,en,Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters Inc. the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world it's the monsters who are scared silly and it's up to Sulley and Mike to keep her out of sight and get her back home.,133.603,Pixar,11/1/01,115000000,579700000,92,Released,We scare because we care.,7.84,17571,John Goodman-Billy Crystal-Mary Gibbs-Steve Buscemi-James Coburn-Jennifer Tilly-Bob Peterson-John Ratzenberger-Frank Oz-Daniel Gerson-Steve Susskind-Bonnie Hunt-Jeff Pidgeon-Samuel Lord Black-Jack Angel-Bob Bergen-Rodger Bumpass-Gino Conforti-Jennifer Darling-Patti Deutsch-Pete Docter-Bobby Edner-Ashley Edner-Katie Scarlett-Paul Eiding-Bill Farmer-Keegan Farrell-Pat Fraley-Teresa Ganzel-Taylor Gifaldi-Marc John Jefferies-Joe Lala-Noah Luke-Sherry Lynn-Danny Mann-Mona Marshall-Mickie McGowan-Laraine Newman-Kay Panabaker-Bret Parker-Phil Proctor-Josh Qualtieri-Guido Quaroni-Jan Rabson-Lisa Raggio-Joe Ranft-Sophia Ranft-Katherine Ringgold-Bob Scott-David Silverman-Jim Thornton-Lee Unkrich-Wallace Shawn,monster-panic-cheating-kidnapping-door-infant-villain-portal-rivalry-energy supply-friends-hijinks-best friend-chameleon-family-parallel world-conveyor belt-invisibility-energy company-conspirators,/wFSpyMsp7H0ttERbxY7Trlv8xry.jpg,/vUTVUdfbsY4DePCYzxxDMXKp6v6.jpg,12-862-62211-2062-9806-10193-863-14160-10681-920-808-8587-425-62177-953-20352-9487-150540-49013-38757-10191
460555,Operation Red Sea,Action-Thriller-War-Drama,zh,A squad of the Jiaolong Commando Unit - Sea Dragon a spec ops team of the Chinese Navy carries out a hostage rescue operation in the nation of Yewaire on the Arabian Peninsula and fiercely fights against local rebel groups and Zaka a terrorist organization.,24.837,Bona Film Group-ZAK Film Productions-The P.L.A Navy Government TV Art Central of China-Star Dream Studio Media-Emperor Film Production-Film Fireworks Production,2/16/18,70000000,579220560,139,Released,,7.1,209,Zhang Yi-Johnny Huang-Hai Qing-Du Jiang-Zhang Hanyu-Jiang Luxia-Yutian Wang-Yin Fang-Henry Prince Mak-Guo Jiahao-Simon Yam-Wang Yanlin-Wang Qiang-Huo Siyan-Jacky Cai-Huang Fenfen-David Yu-Khalid Benchegra-Hassane Guannouni-Ayoub Layoussifi-Mezouari Houssam-Hicham Akkaoui-Sanaa Alaoui-Nisrine Adam-Amal Ayouch-Chaouqi Abdellatif-Nour El Houda Abkari,red sea-historical fiction-desert-hostage situation-tank battle-uranium-peoples army-naval battleship,/6ctXBO0o5fKQvGdSJsPc8TAYCvp.jpg,/uQNB6ccHv4uR21643xqyhK5Dk6W.jpg,791348-415214-535167-339877-452557-885110-517093-614696-585511-961484-438148-453395-507086-756999-76341
1593,Night at the Museum,Action-Adventure-Comedy-Family-Fantasy,en,Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse awakening Attila the Hun an army of gladiators a Tyrannosaurus rex and other exhibits.,44.814,1492 Pictures-21 Laps Entertainment-20th Century Fox-Ingenious Media-Sun Canada Productions,12/20/06,110000000,574480841,108,Released,Where History Comes To Life,6.576,9662,Ben Stiller-Carla Gugino-Dick Van Dyke-Mickey Rooney-Bill Cobbs-Jake Cherry-Ricky Gervais-Robin Williams-Kim Raver-Patrick Gallagher-Rami Malek-Pierfrancesco Favino-Charlie Murphy-Steve Coogan-Mizuo Peck-Kerry van der Griend-Dan Rizzuto-Matthew Harrison-Jody Racicot-Paul Rudd-Anne Meara-Martin Christopher-Martin Sims-Randy Lee-Darryl Quon-Gerald Wong-Paul Chih-Ping Cheng-Teagle F. Bougere-Pat Kiernan-Nico McEown-Meshach Peters-Matthew Walker-Jason McKinnon-Jono Lee-Jason Vaisvila-Cade Wagar-Cory Martin-Brad Garrett-Crystal the Monkey-Che Landon-Phil Proctor-Gary Sievers-Owen Wilson,night shift-skeleton-chaos-maya civilization-museum-genghis khan-natural history-dinosaur-based on children's book-magical object-security guard-duringcreditsstinger-inanimate objects come to life,/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,/rwcPe582tfTSVLwQzbO25InW3Hi.jpg,18360-181533-953-9738-950-310-809-810-425-118-1979-8355-411-9502-10527-10555-8844-32657-8960-808-854
1892,Return of the Jedi,Adventure-Action-Science Fiction,en,Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.,42.911,Lucasfilm Ltd.,5/25/83,32350000,572700000,132,Released,"Return to a galaxy far, far away.",7.9,14819,Mark Hamill-Harrison Ford-Carrie Fisher-Billy Dee Williams-Anthony Daniels-Peter Mayhew-Sebastian Shaw-Ian McDiarmid-Frank Oz-James Earl Jones-David Prowse-Alec Guinness-Kenny Baker-Michael Pennington-Kenneth Colley-Michael Carter-Denis Lawson-Tim Rose-Dermot Crowley-Caroline Blakiston-Warwick Davis-Jeremy Bulloch-Femi Taylor-Annie Arbogast-Claire Davenport-Jack Purvis-Mike Edmonds-Jane Busby-Malcolm Dixon-Mike Cottrell-Nicki Reade-Adam Bareham-Jonathan Oliver-Pip Miller-Tom Mannion-Margo Apostolos-Ray Armstrong-Eileen Baker-Michael Henbury Ballan-Bobby Bell-Patty Bell-Alan Bennett-Sarah Bennett-Pamela Betts-Danny Blackner-Linda Bowley-Peter Burroughs-Debbie Lee Carrington-Maureen Charlton-Willie Coppen-Sadie Corre-Tony Cox-John Cumming-Jean D'Agostino-Luis De Jesus-Debbie Dixon-Margarita Fern��ndez-Phil Fondacaro-Sal Fondacaro-Tony Friel-Daniel Frishman-John Ghavan-Michael Gilden-Paul Grant-Lydia Green-Lars Green-Pam Grizz-Andrew Herd-J.J. Jackson-Richard Jones-Trevor Jones-Glynn Jones-Karen Lay-John Lummiss-Nancy MacLean-Peter Mandell-Carole Morris-Stacie Nichols-Chris Nunn-Barbara O'Laughlin-Brian Orenstein-Harrell Parker Jr.-John Pedrick-April Perkins-Ronnie Phillips-Katie Purvis-Carol Read-Nicholas Read-Diana Reynolds-Danielle Rodgers-Chris Romano-Dean Shackelford-Kiran Shah-Felix Silla-Linda Spriggs-Gerald Staddon-Josephine Staddon-Kevin Thompson-Kendra Wall-Brian Wheeler-Butch Wilhelm-Mark Dodson-Simon J. Williamson-Richard Bonehill-David Gonzales-Peter Roy-Erik Bauersfeld-Mike Quinn-Bill Kipsang Rotich-Deep Roy-Alisa Berk-Hugh Spight-Swee Lim-Richard Robinson-Gerald Home-Phil Herbert-Tim Dry-Sean Crawford-Phil Tippett-Toby Philpott-David Alan Barclay-Jasper Jacob-Peter Allen-John Altman-Glyn Baker-Dickey Beer-Ailsa Berk-Don Bies-Paul Brooke-Ben Burtt-Maurice Bush-Trevor Butterfield-Vivienne Chandler-Tony Clarkin-Kenneth Coombs-Andy Cunningham-Peter Diamond-Richard Driscoll-Douglas Farrell-Alan Flyng-Ernie Fosselius-Stuart Fox-Isaac Grand-Gordon Hann-Alan Harris-Walter Henry-Philip Herbert-Larry Holt-William Hoyland-Colin Hunt-Monty Jordan-Michael Josephs-Eiji Kusuhara-Anthony Lang-Arnold Lee-Julius LeFlore-John Maloney-Paul Markham-Richard Marquand-Hilton McRae-Billy J. Mitchell-Amanda Noar-Terry Sach-Errol Shaker-Guy Standeven-Jules Walters-Robert Watts-Paul Weston-Corey Dee Williams-Michael Stevens-Michael McCormick-David Stone-Lynne Hazelden-Paul Springer-Ronny Cush-Larry Ward-John Cannon-Dalyn Chew-Celia Fushille-Burke-Mercedes Ngoh-Jennifer Jaffe-Tina Simmons,spacecraft-sibling relationship-rebel-emperor-space battle-matter of life and death-forest-desert-space opera,/jQYlydvHm3kUix1f8prMucrplhm.jpg,/psYeKwKclG4XaIop5suj1J0Kg2C.jpg,899082-1891-10366-11-11285-1894-1893-1895-15969-10925-283564-359983-615774-950445-125521-16234-34204-13155-16690-628866-8965
216015,Fifty Shades of Grey,Drama-Romance-Thriller,en,When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper little does she realize the path her life will take. Christian as enigmatic as he is rich and powerful finds himself strangely drawn to Ana and she to him. Though sexually inexperienced Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.,168.905,Focus Features-Michael De Luca Productions-Trigger Street Productions,2/11/15,40000000,571006128,125,Released,Are you curious?,5.9,10758,Dakota Johnson-Jamie Dornan-Jennifer Ehle-Eloise Mumford-Victor Rasuk-Luke Grimes-Marcia Gay Harden-Rita Ora-Max Martini-Callum Keith Rennie-Andrew Airlie-Dylan Neal-Elliat Albrecht-Rachel Skarsten-Emily Fonda-Anthony Konechny-Anna Louise Sargeant-Raj Lal-Matthew Hoglie,based on novel or book-eroticism-bad smell-perversion-romance-spanking-billionaire-rich-bdsm-woman director,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,/mgY8An5qVCgLh97KOWeJVJarskL.jpg,341174-337167-982549-207780-222935-812340-8966-50620-24021-667854-18239-50619-157350-262500-150689-286565-102651-296096-131631-198663-597
575264,Mission: Impossible - Dead Reckoning Part One,Action,en,Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in a deadly race around the globe begins. Confronted by a mysterious all-powerful enemy Ethan must consider that nothing can matter more than his mission���not even the lives of those he cares about most.,455.243,Paramount-Skydance-TC Productions,7/8/23,291000000,567500000,164,Released,We all share the same fate.,7.586,2735,Tom Cruise-Hayley Atwell-Ving Rhames-Simon Pegg-Rebecca Ferguson-Vanessa Kirby-Esai Morales-Pom Klementieff-Henry Czerny-Shea Whigham-Greg Tarzan Davis-Frederick Schmidt-Mariela Garriga-Cary Elwes-Charles Parnell-Mark Gatiss-Indira Varma-Rob Delaney-Marcello Walton-Brian Law-Lincoln Conway-Alex James-Phelps-Marcin Doroci��ski-Ivan Ivashkin-Zahari Baharov-Adrian Bouchet-Sam Barrett-Louis Vaughan-Jean Kartal-Os Leanse-Luke Smith-Nikolaos Brahimllari-Matt Malecki-Damian Rozanek-Antonio Bustorff-Ioachim Ciobanu-Michael Kosterin-Sergej Lopouchanski-Robert Luckay-Jadran Malkovich-Mikhail Safronov-Christopher Sciueref-Andrea Scarduzio-Barnaby Kay-Gloria Obianyo-Alex Brock-Kaye Dinauto-Dana Blacklake-Arevinth V Sarma-Doroteya Toleva-Lucia Tong-Hersha Verity-Yennis Cheung-Laura Vortler-Faycal Attougui-Gaetano Bruno-Marco Sincini-Evita Ciri-Melissa Anna Bartolini-John Akanmu-Marco Lascari-Simon Rizzoni-Nicolas Wang-Lee Bridgman-Daniella Carraturo-Katie Collins-Joanna Dyce-Taylor Goodridge-Jessica Holland-Philip Hulford-Grace Jabbari-Ira Mandela Siobhan-Nicholas Tredrea-Megan Westpfel-Marc Wesley DeHaney-Rocky Taylor,race against time-mission-rome italy-chase-secret mission-secret agent-sequel-intelligence agency-rogue agent-based on tv series-secret government agency-northern norway,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,/628Dep6AxEtDxjZoGP78TsOxYbK.jpg,939335-507089-968051-1050474-926393-299054-123-474412-744857-1008042-893723-1022469-678512-70829-1039690-69110-937249-951491-975902-997391
293167,Kong: Skull Island,Action-Adventure-Fantasy,en,Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous primordial island.,71.14,Legendary Pictures-Tencent Pictures,3/8/17,185000000,566652812,118,Released,All hail the king,6.508,9374,Tom Hiddleston-Samuel L. Jackson-John Goodman-Brie Larson-Jing Tian-Toby Kebbell-John Ortiz-Corey Hawkins-Jason Mitchell-Shea Whigham-Thomas Mann-Terry Notary-John C. Reilly-Marc Evan Jackson-Eugene Cordero-MIYAVI-Will Brittain-Richard Jenkins-Allyn Rachel-Robert Taylor-James M. Connor-Thomas Middleditch-Brady Novak-Peter Karinen-Brian Sacca-Joshua Funk-Daniel F. Malone-Glenn Kiwi Hall-Garreth Hadfield-Shannon Brimelow-Jon Quested-Korey Williams-Dat Phan-Cynthy Wu-Beth Kennedy-Bryan Chojnowski-Nick Robinson-Kevin Kent-Erin Moriarty,vietnam veteran-1970s-monster-expedition-island-giant spider-giant monster-creature-spin off-u.s. soldier-giant animal-kaiju-aftercreditsstinger-giant ape-monster island-water buffalo-uncharted-monsterverse-king kong,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,263115-305470-283995-315837-124905-337339-254-297762-395992-324552-282035-311324-281338-126889-315635-274857-335988-166426-330459-135397-284052
41513,The Smurfs,Animation-Family-Adventure-Comedy-Fantasy,en,When the evil wizard Gargamel chases the tiny blue Smurfs out of their village they tumble from their magical world and into ours -- in fact smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple the Smurfs must find a way to get back to their village before Gargamel tracks them down.,30.498,Columbia Pictures-Sony Pictures Animation-Kerner Entertainment Company,7/29/11,110000000,563749323,103,Released,Smurf Happens.,5.8,3554,Hank Azaria-Neil Patrick Harris-Jayma Mays-Jonathan Winters-Katy Perry-Anton Yelchin-Sof�_a Vergara-Tim Gunn-Frank Welker-Madison McKinley-Meg Phillips-Mahadeo Shivraj-Julie Chang-Mark Doherty-Minglie Chen-Sean Kenin-Victor Pagan-Adria Baratta-Paula Pizzi-Andrew Sellon-Julianna Rigoglioso-Daria Rae Figlo-Bradley Gosnell-Heidi Armbruster-Finnerty Steeves-John Speredakos-Skai Jackson-Alex Hall-Eric Redgate-Jojo Gonzalez-Scott Dillin-Tyree Michael Simpson-Sean Ringgold-Mario D'Leon-Liz Smith-Tom Colicchio-Michael Musto-Joan Rivers-Olivia Palermo-Julia Enescu-Lauren Waggoner-Mr. Krinkle-Hank-Alan Cumming-Fred Armisen-George Lopez-Kenan Thompson-Jeff Foxworthy-John Oliver-Wolfgang Puck-Gary Basaraba-Paul Reubens-B.J. Novak-Tom Kane-John Kassir-Joel McCrary-Mary McGloin,moon-magic-based on comic-blue-vortex-cat and mouse-duringcreditsstinger-live action and animation,/vRhnslP2gW0QDym7BsMeSuioUfK.jpg,/iYLimHUF0C0R61v1ofg79SUIja9.jpg,77931-6477-55301-23398-46195-5559-10527-80321-22794-137116-13053-9982-9836-172385-7484-15512-50359-8355-57800-10192-45772
254,King Kong,Adventure-Drama-Action,en,In 1933 New York an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island where they encounter Kong a giant ape who is immediately smitten with the leading lady.,44.817,Universal Pictures-WingNut Films-Big Primate Pictures-MFPV Film,12/12/05,207000000,562363449,187,Released,The eighth wonder of the world.,6.869,7289,Naomi Watts-Jack Black-Adrien Brody-Thomas Kretschmann-Colin Hanks-Jamie Bell-Andy Serkis-Kyle Chandler-Evan Parke-Lobo Chan-John Sumner-Craig Hall-Peter McKenzie-William Johnson-David Pittu-Mark Hadlow-Geraldine Brophy-David Dennis-Pip Mushin-Jim Knobeloch-Ric Herbert-Lee Donahue-Tom Hobbs-Tiriel Mora-Jed Brophy-John Wraight-William Wallace-Frank Edwards-Crawford Thomson-Richard Kavanagh-Stephen Hall-Joe Folau-Chic Littlewood-Samuel Taylor-Lorraine Ashbourne-Laura Surrich-Katie Jackson-Michael Lawrence-Ray Woolf-Eddie Campbell-Greg Smith-Phil Grieve-Matt Wilson-Jim McLarty-Latham Gaines-Camille Keenan-Peter Jackson-Billy Jackson,new york city-show business-movie business-exotic island-human animal relationship-great depression-giant insect-remake-prehistoric creature-dinosaur-creature-kaiju-empire state building-giant ape-woman in peril-1930s-giant gorilla,/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg,/14xx5Tf58mD8FRJ1B3BspiLiRxz.jpg,9738-390430-1593-74-2059-1979-1487-435-1734-559-2048-8960-331-1927-950-61791-9502-6479-558-330
49013,Cars 2,Animation-Family-Adventure-Comedy,en,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,95.233,Walt Disney Pictures-Pixar,6/11/11,200000000,559852396,106,Released,Ka-ciao!,6,6745,Larry the Cable Guy-Owen Wilson-Michael Caine-Emily Mortimer-John Turturro-Eddie Izzard-Thomas Kretschmann-Guido Quaroni-Joe Mantegna-Peter Jacobson-Bruce Campbell-Tony Shalhoub-Darrell Waltrip-Brent Musburger-Jason Isaacs-David Hobbs-Stanley Townsend-Lloyd Sherr-Paul Dooley-Michel Michelis-Sig Hansen-Franco Nero-Vanessa Redgrave-Bonnie Hunt-Cheech Marin-Jenifer Lewis-Michael Wallis-Katherine Helmond-John Ratzenberger-Jeff Garlin-Patrick Walker-Lewis Hamilton-Velibor Topic-John Mainieri-Brad Lewis-Richard Kind-Edie McClurg-Teresa Gallagher-Jeff Gordon-John Lasseter-Mark Winterbottom-Daisuke Tsutsumi-Fernando Alonso-Vitaly Petrov-Jan Nilsson-Memo Rojas-Jacques Villeneuve-Sebastian Vettel-Catherine Bolt-Jess Fulton-Sonoko Konishi-Gillian Bolt,car race-sequel-anthropomorphism-best friend-duringcreditsstinger,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,/robYRZk9LxJTwD7GlZCginji5k.jpg,920-260514-10193-863-62211-2062-862-12-9806-585-9487-10527-80321-62177-8355-14160-49444-950-9502-13053-46195
417859,Puss in Boots,Action-Animation-Adventure-Comedy-Family,en,Long before he even met Shrek the notorious fighter lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat The Myth The Legend... The Boots.,129.022,DreamWorks Animation,10/27/11,130000000,554987477,90,Released,Live for danger. Fight for justice. Pray for mercy.,6.521,3204,Antonio Banderas-Salma Hayek-Zach Galifianakis-Billy Bob Thornton-Amy Sedaris-Constance Marie-Mike Mitchell-Guillermo del Toro-Conrad Vernon-Chris Miller-Rich Dietl-Ryan Crego-Tom Wheeler-Tom McGrath-Bob Joles-Latifa Ouaou-Bob Persichetti-Jessica Schulte-Nina Barry-Sergio Bruna-Rebecca Davis-Roberto Donati-Jossara Jinaro-Lara Jill Miller-Joshua Rush-Julie Wittner,rebel-small town-fairy tale-spin off-wild west-talking cat-pets,/n4UkIqNYSTr4DPoHCVfLrL8mbre.jpg,/eSdpZZQubPSZ47qppFfUPbKsWlw.jpg,83201-810-899579-10192-315162-809-10527-80321-41513-65714-49444-5559-172385-15512-46195-11619-22794-632065-12222-13053-737853
